1.249105383559367738e+03,1.991363640990231943e+03,-4.410370297591725830e-05,9.999997452701503420e-01,1.600149608773346517e+04,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,3.098401025767494202e+09 ,1
-1.213087614360119915e-06,-2.504720432625617832e-04,8.000002267429067615e+01,1.762479730782841798e+05,6.199988768910407089e+01,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369616007077694e+09,2.468372549224571228e+09 ,1
3.599939853559630592e+03,4.322213486650443883e+03,2.499999806565824656e+01,2.999999939221034140e+00,5.401733539743077941e+06,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,9.447070034600858435e+01,2.468369572993158340e+09,1.208931627420284033e+09 ,1
1.930146416286006783e+01,2.750439610192884174e+03,2.499999806565824656e+01,1.000000019196616563e+01,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369599010167599e+09,3.480423144035117149e+09 ,1
8.914585101911409737e+00,2.808393646161625838e+03,5.300004983960729987e+01,9.999997452701503420e-01,6.199988768910407089e+01,1.387249964368915260e+08,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369617006896019e+09,1.249715971760652781e+09 ,1
3.599999088409939759e+03,1.508013883706233173e+04,2.200006111512720963e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,2.169999961237857349e+02,1.410528209028698444e+09,9.830836248397827148e+01 ,0
6.999386757797765313e-04,6.000000551690987777e+03,3.081116088469500755e+04,2.505108560052661204e+01,6.462429034069200754e+08,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,2.100000014454772099e+02,1.166221380399901867e+09,2.468368394759351254e+09 ,0
9.817981855739224102e+02,3.077767777008822304e+04,5.300004983960729987e+01,9.999997452701503420e-01,1.066000863083732838e+03,7.799991216173475550e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,3.726699228700284958e+09 ,1
3.599999088409939759e+03,6.367491937029616383e+04,6.083277495250606444e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,2.129999991647522961e+02,2.468369475274852753e+09,2.468368394759351254e+09 ,0
3.599999088409939759e+03,5.942652080978113372e+04,1.336299984712312653e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,3.999999930365842005e+00,1.869999940067614546e+02,2.468369440458352089e+09,2.468368394759351254e+09 ,0
9.521987412969044726e+02,4.075918470304071889e+03,-4.410370297591725830e-05,2.325042108036529385e+02,1.387336730061328113e+08,1.387336692847579718e+08,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572993158340e+09,3.754744789909175396e+09 ,1
6.999386757797765313e-04,3.656250727958347852e+04,3.508893760226783343e-04,5.070089762772573158e+05,2.629992418504625675e+02,8.749665313341849469e+03,1.299999999293617492e+01,2.999999985175615169e+00,7.999999237579245914e+00,2.468369527499603748e+09,9.830836248397827148e+01 ,0
6.999386757797765313e-04,1.088715586812410038e+03,5.603091588022074575e+04,1.000001920508630349e+00,6.462429034069200754e+08,3.762228721719975965e+03,1.299999999293617492e+01,5.000000032871429134e+00,2.159999968840273823e+02,7.010491160265607834e+08,3.564174557445314407e+09 ,0
-1.213087614360119915e-06,6.097467157594452874e+04,2.499999806565824656e+01,1.100000028894160664e+01,6.199988768910407089e+01,1.424787877735847724e+04,1.199999999590421140e+01,3.999999951438812040e+00,1.990000019239598430e+02,2.468369573014893532e+09,1.094147140822394133e+09 ,1
6.435599986155438046e-02,1.358999728997154307e+03,4.429999919600367093e+02,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369616007077694e+09,3.738519026909414291e+09 ,1
6.999386757797765313e-04,7.999200714613834862e+00,6.467707319271068263e+04,1.000001920508630349e+00,6.462429034069200754e+08,1.451676052404075381e+04,-1.653359582576285902e-07,5.000000032871429134e+00,2.169999961237857349e+02,2.468369475274852753e+09,2.468369637432941914e+09 ,0
3.597208183522824584e+03,3.685561804736466001e+03,-4.410370297591725830e-05,2.000000268328555819e+00,1.387336730061328113e+08,5.630628770776047531e+02,1.299999995866449076e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369601009803772e+09,2.468368392737727642e+09 ,1
2.687608040400068603e+03,3.718477013276280923e+04,1.893750058073443506e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.200000000328605942e+01,3.999999930365842005e+00,6.000000020695836866e+01,2.468370049747115135e+09,2.468368401901153564e+09 ,0
3.599924958718599555e+03,4.095083519159830757e+04,2.199998846107087047e+01,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,3.999999951438812040e+00,1.870000011744344590e+02,2.468369573014893532e+09,3.546808188292363167e+09 ,1
-1.213087614360119915e-06,6.511924665266725060e+04,5.300004983960729987e+01,9.999997452701503420e-01,5.857073347430085050e+03,1.172600001337320282e+04,1.299999995866449076e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369614007441044e+09,2.468368392737727642e+09 ,1
3.599999088409939759e+03,4.471269622662732581e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.215057371788361174e+01,-7.710424743123667213e-09,7.999999237579245914e+00,2.468369475274852753e+09,8.663072239993782043e+08 ,0
3.599999088409939759e+03,4.261542434080854582e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,-7.710424743123667213e-09,7.999999237579245914e+00,2.468369945297612667e+09,2.468368394759351254e+09 ,0
2.115691885758081980e-01,6.485195654849828134e+04,6.549999887793754897e+04,9.999997452701503420e-01,1.387304524079303145e+08,1.387336692847579718e+08,2.000000093972726489e+00,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369617006896019e+09,1.822850562175989151e+07 ,1
3.288702433458853193e+03,5.619275665174015739e+04,8.000015469454228878e+01,3.177966337786995155e+01,3.986592380381807219e+06,8.299988759205825772e+01,1.299999999293617492e+01,2.999999985175615169e+00,7.600000362076306715e+01,2.468369510091353416e+09,2.468368394759351254e+09 ,0
1.309204660162528455e+00,1.024999846079064810e+03,4.506000294767835840e+03,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,-1.000002002763821451e+00,2.468369572993158340e+09,2.468368392737727642e+09 ,1
1.021381944038558132e+01,9.129010994088932421e+03,5.300004983960729987e+01,9.999997452701503420e-01,6.199988768910407089e+01,8.099978116704460263e+01,1.299999995866449076e+01,2.999999978593413275e+00,1.990000019239598430e+02,2.468369572993158340e+09,2.468368392737727642e+09 ,1
3.593389122587245765e+03,9.472844685660675168e-04,1.336299945408867643e+04,1.000001920508630349e+00,6.462429034069200754e+08,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,2.169999961237857349e+02,1.093979508886384726e+09,3.232258212536274910e+09 ,0
8.001078857091670216e-04,5.453877567807991727e+04,1.336299984712312653e+04,9.999999834776254204e+00,2.629992418504625675e+02,1.484441203146780026e+02,1.299999999293617492e+01,-7.710424743123667213e-09,2.100000014454772099e+02,2.468369684173857212e+09,1.296779640013125896e+09 ,0
3.582072405929904107e+03,4.817472153306433756e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,2.999999985175615169e+00,2.100000139076139760e+02,2.468369475274852753e+09,9.830836248397827148e+01 ,0
3.595433776499666692e+03,5.952616512933730701e+04,3.508893760226783343e-04,5.070089762772573158e+05,2.629992418504625675e+02,3.739565534225836018e+03,1.299999999293617492e+01,2.999999985175615169e+00,2.129999991647522961e+02,2.468369405641851425e+09,9.830836248397827148e+01 ,0
-1.213087614360119915e-06,1.060999960407634717e+03,2.499999806565824656e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369617006896019e+09,2.468368392737727642e+09 ,1
-1.213087614360119915e-06,4.287198861453398422e+02,2.499999806565824656e+01,9.303667847768516367e+03,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369617006896019e+09,2.468372549224571228e+09 ,1
-1.213087614360119915e-06,2.076999546550561718e+03,5.300004983960729987e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369617006896019e+09,2.468368392737727642e+09 ,1
-1.213087614360119915e-06,-2.504720432625617832e-04,4.429999919600367093e+02,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369599010167599e+09,1.968383520762107372e+09 ,1
6.999386757797765313e-04,4.957734881136960757e+04,6.328500177274176531e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.200000000328605942e+01,5.000000032871429134e+00,7.999999237579245914e+00,1.604727895755456448e+09,1.347440813314523697e+08 ,0
9.013427705079468666e+00,2.079000088264414444e+03,2.499999806565824656e+01,9.999997452701503420e-01,1.967194977011463791e+07,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,3.745649592690799713e+09 ,1
6.999386757797765313e-04,5.702177608998421056e+04,5.037325731100979465e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,6.000000020695836866e+01,1.296205791693749905e+09,2.468368387617548943e+09 ,0
-1.213087614360119915e-06,3.621542060762982146e+03,2.499999806565824656e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369615007259369e+09,2.468372549224571228e+09 ,1
-1.213087614360119915e-06,7.999989079213264631e+00,4.429999919600367093e+02,1.762480010020572226e+05,1.859998857895643596e+02,1.598999980135004262e+04,2.000000093972726489e+00,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369616007077694e+09,2.468368392737727642e+09 ,1
-1.213087614360119915e-06,1.493000368698407328e+03,5.300004983960729987e+01,1.762480010020572226e+05,1.859998857895643596e+02,6.999980788311222568e+01,2.000000093972726489e+00,2.999999978593413275e+00,1.900000000770108954e+02,2.468369615007259369e+09,3.758088845249740601e+09 ,1
-1.213087614360119915e-06,2.139903863243802334e+03,2.499999806565824656e+01,1.762480010020572226e+05,1.387336730061328113e+08,1.263196563151602750e+05,2.000000093972726489e+00,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572993158340e+09,3.758088931297018051e+09 ,1
9.030499273798383797e+00,1.874000454415023341e+03,2.499999806565824656e+01,9.999997452701503420e-01,1.859998857895643596e+02,1.387336358418998718e+08,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369616007077694e+09,2.468372549224571228e+09 ,1
1.307791156176783431e+00,2.744165753339300863e+03,6.667000131794053232e+03,9.999997452701503420e-01,6.199988768910407089e+01,1.387336692847579718e+08,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369617006896019e+09,3.495626843771743774e+07 ,1
6.999386757797765313e-04,6.544060317081511312e+04,8.000015469454228878e+01,3.999999702383178146e+00,2.629992418504625675e+02,2.072216570354201394e+03,1.399615505243232860e+01,5.000000032871429134e+00,2.100000014454772099e+02,2.468369475274852753e+09,2.468368394759351254e+09 ,0
6.999386757797765313e-04,6.486499224082958972e+04,4.450330668687161960e+04,5.063296883615603438e+05,6.462429034069200754e+08,8.299988759205825772e+01,1.299999999293617492e+01,2.999999985175615169e+00,1.900000041881732784e+02,2.468369701582107544e+09,2.468370087366483212e+09 ,0
2.088345888551970120e-01,3.440578318868202587e+03,2.499999806565824656e+01,5.999999804064397146e+00,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,2.927687271680562973e+09 ,1
2.209440189915312658e-06,-2.504720432625617832e-04,7.599999824229249498e+03,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369617006896019e+09,3.757220886362874031e+09 ,1
2.013009549391142627e-02,-2.504720432625617832e-04,5.300004983960729987e+01,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,1.989999967847402047e+02,2.468369617006896019e+09,3.758088845249740601e+09 ,1
6.999386757797765313e-04,2.466571084615978179e+03,2.294125132459693850e+04,2.999998918877004428e+00,6.462429034069200754e+08,8.299988759205825772e+01,1.200000000328605942e+01,3.999999930365842005e+00,2.129999991647522961e+02,3.211298765078482151e+09,2.468368394759351254e+09 ,0
-1.213087614360119915e-06,1.594292376803005391e+04,5.300004983960729987e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.199999999590421140e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572993158340e+09,3.437817006738197327e+09 ,1
6.999386757797765313e-04,5.991893297657259973e+04,2.053792429204663677e+03,1.199999911746661496e+01,2.629992418504625675e+02,8.299988759205825772e+01,1.200000000328605942e+01,2.999999985175615169e+00,7.999999237579245914e+00,2.468369684173857212e+09,2.468368394759351254e+09 ,0
2.533166351226946517e+03,5.179947497316720546e+04,1.336299984712312653e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.500014168203324516e+01,1.299999999293617492e+01,5.000000032871429134e+00,2.029999943050319473e+02,4.146065226061589718e+08,2.468368387617548943e+09 ,0
3.599999088409939759e+03,5.816569795674519264e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,1.869999940067614546e+02,1.948569320460883379e+09,1.347440813314523697e+08 ,0
3.599999088409939759e+03,3.730002391847647232e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.500014168203324516e+01,1.299999999293617492e+01,2.999999985175615169e+00,7.999999237579245914e+00,2.468369510091353416e+09,1.347440813314523697e+08 ,0
3.282921275030048491e-02,5.137460949073052325e+04,3.277849167287020100e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.398681505023816207e+01,5.000000032871429134e+00,2.100000014454772099e+02,2.468370067155365467e+09,2.468369637432941914e+09 ,0
3.599882683655083838e+03,3.424560526722711802e+04,-4.410370297591725830e-05,9.999997452701503420e-01,1.387336730061328113e+08,4.583782345523863478e+04,1.299999995866449076e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369599010167599e+09,2.468372549224571228e+09 ,1
3.588073046093187259e+03,6.111030367861377454e+04,-4.410370297591725830e-05,2.000000268328555819e+00,6.060325849922509224e+04,1.387291322036761642e+08,1.299999995866449076e+01,3.999999951438812040e+00,1.989999967847402047e+02,2.468369573014893532e+09,3.702419010301980019e+09 ,1
6.999386757797765313e-04,1.669574048148926522e+03,3.431955144733755878e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.999999911571151756e+00,5.000000032871429134e+00,2.057944415406439589e+02,1.401474943974269390e+09,9.830836248397827148e+01 ,0
9.033014831739119899e+00,2.039118383365805130e+03,5.300004983960729987e+01,1.762407687448335055e+05,1.387336730061328113e+08,7.600022629042359767e+01,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369613007622719e+09,3.756514266121083260e+09 ,1
1.240200130477707944e+03,1.024999846079064810e+03,-4.410370297591725830e-05,2.999999939221034140e+00,6.219997029728019697e+02,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369572993158340e+09,2.468368392737727642e+09 ,1
6.358979409361609214e-01,9.472844685660675168e-04,5.300026021374378615e+01,1.000001920508630349e+00,6.462429034069200754e+08,8.299988759205825772e+01,1.299999999293617492e+01,2.999999985175615169e+00,2.159999968840273823e+02,1.314295261717245579e+09,4.294967299621423721e+09 ,0
3.579555354023608288e+03,7.103000137674422149e+03,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,-1.653359582576285902e-07,-7.710424743123667213e-09,7.999999237579245914e+00,1.437294299201617718e+09,3.495630644429349899e+07 ,0
3.109369897656805733e+03,4.926751758586527285e+04,1.336299984712312653e+04,2.000000419692817388e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,2.159999968840273823e+02,2.468369631949106216e+09,2.468368394759351254e+09 ,0
3.945476013258227255e+01,1.041701770674060390e+04,5.300004983960729987e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,3.253243445590166092e+09 ,1
3.466347719089393195e+03,5.557367725977049122e+04,2.846381452099843591e+04,1.000001920508630349e+00,5.459017857729122625e+02,9.137123558899247655e+02,1.299999999293617492e+01,5.000000032871429134e+00,8.700000148917338549e+01,2.468369475274852753e+09,2.468369637432941914e+09 ,0
9.013417437496034523e+00,3.658898033565247715e+03,5.300004983960729987e+01,9.999997452701503420e-01,1.246745365414558910e+04,1.065999863034416194e+03,1.299999995866449076e+01,-2.356881878551320142e-08,1.900000000770108954e+02,2.468369616007077694e+09,2.468372549224571228e+09 ,1
3.594666641750948656e+03,1.027328029499425611e+03,5.300004983960729987e+01,1.762480010020572226e+05,1.387336730061328113e+08,3.280487879871380050e+06,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000070631794529e+02,2.468369572993158340e+09,3.754409549716528416e+09 ,1
3.599999088409939759e+03,3.979272606250021636e+04,1.336299984712312653e+04,2.000000419692817388e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,1.869999940067614546e+02,2.468369475274852753e+09,2.468369637432941914e+09 ,0
2.142636280045732988e+01,6.077218514671446610e+04,-4.410370297591725830e-05,2.000000268328555819e+00,1.387336730061328113e+08,6.999980788311222568e+01,1.299999995866449076e+01,2.999999978593413275e+00,1.870000011744344590e+02,2.468369599010167599e+09,3.512045346375312805e+09 ,1
3.599999088409939759e+03,6.353532845343496592e+04,5.300026021374378615e+01,2.000000419692817388e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,-7.710424743123667213e-09,2.100000014454772099e+02,2.468369753806858540e+09,2.468368394759351254e+09 ,0
3.599999088409939759e+03,5.553332275624261820e+04,2.198977309364272151e+04,1.000001920508630349e+00,2.629992418504625675e+02,1.320001111767987823e+02,1.200000000328605942e+01,2.999999985175615169e+00,1.869999940067614546e+02,1.353642224799574137e+09,1.249765555772564650e+09 ,0
2.042737231835489411e+03,5.234051470554649131e+04,2.499999806565824656e+01,1.280000014090772140e+02,1.387317048627868295e+08,1.387336692847579718e+08,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369572971423149e+09,3.736986696993947983e+09 ,1
9.012702129183637112e+00,5.292730558346850739e+04,-4.410370297591725830e-05,1.762480010020572226e+05,1.387332704313574731e+08,1.065999863034416194e+03,2.000000093972726489e+00,2.999999978593413275e+00,2.110000026734852270e+02,2.468369616007077694e+09,3.753598640174560547e+09 ,1
3.599917350334663752e+03,6.498962816354934330e+04,5.300026021374378615e+01,1.000001920508630349e+00,2.629992418504625675e+02,1.239995235040169064e+02,1.399959842788854836e+01,5.000000032871429134e+00,2.169999961237857349e+02,2.468369527499603748e+09,7.720357771665680408e+08 ,0
9.011268090031023803e+00,1.024999846079064810e+03,2.499999806565824656e+01,9.999997452701503420e-01,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,3.092419578351793289e+09 ,1
9.029804500652844013e+00,2.845761664614866277e+03,-4.410370297591725830e-05,9.999997452701503420e-01,4.325166212045583234e+04,1.065999863034416194e+03,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369600009985924e+09,3.736986696993947983e+09 ,1
6.999386757797765313e-04,7.999200714613834862e+00,1.336299945408867643e+04,2.000000419692817388e+00,6.462429034069200754e+08,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,1.869999940067614546e+02,2.468369945297612667e+09,2.468368394759351254e+09 ,0
3.590016822847787353e+03,1.024999846079064810e+03,2.499999806565824656e+01,9.999997452701503420e-01,1.859998857895643596e+02,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369572993158340e+09,2.468372549224571228e+09 ,1
6.131290747389962092e+01,7.999989079213264631e+00,4.429999919600367093e+02,5.761416813257212198e+03,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369573014893532e+09,1.541144590802053690e+09 ,1
-1.213087614360119915e-06,5.574456941565379384e+04,5.300004983960729987e+01,9.999997452701503420e-01,3.780000369688623323e+02,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,1.870000011744344590e+02,2.468369572971423149e+09,3.472032680315923691e+07 ,1
9.013051227020309142e+00,2.079000088264414444e+03,6.667000131794053232e+03,9.999997452701503420e-01,2.109997312860723468e+02,6.999980788311222568e+01,1.299999995866449076e+01,-2.356881878551320142e-08,8.000004983404750192e+00,2.468369572993158340e+09,3.098401068791132927e+09 ,1
9.775162473400591807e+02,2.914140232361819653e+04,-4.410370297591725830e-05,1.762480010020572226e+05,1.387336730061328113e+08,1.387336692847579718e+08,2.000000093972726489e+00,-2.356881878551320142e-08,1.900000000770108954e+02,2.468369601009803772e+09,3.758088845249740601e+09 ,1
6.999386757797765313e-04,3.848392335020691826e+04,5.300026021374378615e+01,2.699999944844929800e+01,6.462429034069200754e+08,8.299988759205825772e+01,1.299999999293617492e+01,2.999999985175615169e+00,7.999999237579245914e+00,7.724523276702520847e+08,3.278962742500311852e+09 ,0
1.346061862154108724e+00,1.024999846079064810e+03,4.430000487633390094e+02,1.762480010020572226e+05,6.199988768910407089e+01,6.999980788311222568e+01,2.000000093972726489e+00,-2.356881878551320142e-08,1.990000019239598430e+02,2.468369617006896019e+09,3.741602617141370296e+09 ,1
2.973124421400401616e+02,3.920351669105673500e+04,5.300026021374378615e+01,2.000000419692817388e+00,2.629992418504625675e+02,3.440257586527823150e+02,1.299999999293617492e+01,5.000000032871429134e+00,1.900000041881732784e+02,1.123633279630682230e+09,2.468368394759351254e+09 ,0
6.999386757797765313e-04,9.472844685660675168e-04,6.330179849293699954e+04,1.000001920508630349e+00,6.462429034069200754e+08,8.299988759205825772e+01,1.299999999293617492e+01,-7.710424743123667213e-09,1.900000041881732784e+02,3.360481996388196945e+07,4.294967299621423721e+09 ,0
3.599999088409939759e+03,5.358046995107117982e+04,1.336299984712312653e+04,1.000001920508630349e+00,2.629992418504625675e+02,8.299988759205825772e+01,1.299999999293617492e+01,5.000000032871429134e+00,2.169999961237857349e+02,1.546084444201976776e+09,2.468368394759351254e+09 ,0
